Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,32.700001,33.430000,32.599998,33.419998,33.419998,13407500
2018-05-24,33.439999,33.759998,33.119999,33.520000,33.520000,14491900
2018-05-25,33.540001,33.990002,33.310001,33.630001,33.630001,10424400
2018-05-29,33.419998,34.830002,33.349998,34.040001,34.040001,22086700
2018-05-30,34.200001,34.660000,34.080002,34.360001,34.360001,14588200
2018-05-31,34.389999,34.970001,34.250000,34.700001,34.700001,14433200
2018-06-01,35.139999,36.689999,35.090000,36.650002,36.650002,29583100
2018-06-04,36.450001,37.980000,35.950001,37.880001,37.880001,32632800
2018-06-05,39.529999,40.160000,39.189999,39.799999,39.799999,66122200
2018-06-06,39.419998,40.230000,39.209999,40.099998,40.099998,147805700
2018-06-07,40.139999,40.160000,38.639999,39.700001,39.700001,41573400
2018-06-08,39.490002,41.259998,39.419998,41.209999,41.209999,34538900
2018-06-11,41.419998,41.689999,40.660000,41.419998,41.419998,24605300
2018-06-12,42.470001,44.330002,42.410000,43.490002,43.490002,51155000
2018-06-13,44.240002,44.549999,43.419998,44.070000,44.070000,35169200
2018-06-14,44.549999,46.799999,44.500000,46.759998,46.759998,50949100
2018-06-15,46.619999,47.790001,45.639999,45.799999,45.799999,51489600
2018-06-18,45.340000,46.259998,44.500000,46.000000,46.000000,26025600
2018-06-19,45.189999,45.709999,43.570000,44.950001,44.950001,39252000
2018-06-20,45.560001,46.919998,45.439999,46.130001,46.130001,31230200
2018-06-21,46.360001,46.869999,44.200001,45.240002,45.240002,32200300
2018-06-22,45.580002,46.009998,44.500000,45.880001,45.880001,28628900
2018-06-25,45.470001,45.520000,43.330002,44.169998,44.169998,31379300
2018-06-26,44.360001,45.320000,43.509998,44.840000,44.840000,20194100
2018-06-27,45.500000,46.220001,43.680000,43.700001,43.700001,25875500
2018-06-28,43.650002,44.840000,42.490002,44.790001,44.790001,18911200
2018-06-29,45.049999,45.200001,43.560001,43.669998,43.669998,24392900
2018-07-02,43.060001,45.000000,42.750000,44.980000,44.980000,16703600
2018-07-03,45.360001,45.480000,43.799999,43.889999,43.889999,14237500
2018-07-05,44.070000,45.110001,43.549999,45.060001,45.060001,16172000
2018-07-06,44.910000,46.750000,44.610001,46.650002,46.650002,23740700
2018-07-09,46.740002,46.900002,42.080002,44.139999,44.139999,107582400
