Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,76.459999,76.970001,76.019997,76.860001,76.860001,498100
2018-05-24,77.320000,78.620003,77.150002,78.120003,78.120003,379300
2018-05-25,78.050003,78.129997,77.489998,77.720001,77.720001,173000
2018-05-29,76.879997,78.000000,76.790001,77.800003,77.800003,305500
2018-05-30,78.480003,80.269997,78.269997,79.610001,79.610001,493500
2018-05-31,79.449997,79.849998,77.639999,78.110001,78.110001,319300
2018-06-01,78.879997,79.410004,78.410004,79.019997,79.019997,321000
2018-06-04,79.199997,79.660004,77.860001,78.290001,78.290001,296600
2018-06-05,78.129997,79.160004,77.680000,78.290001,78.290001,357100
2018-06-06,78.449997,79.019997,77.870003,78.949997,78.949997,251300
2018-06-07,79.110001,79.610001,78.809998,79.529999,79.529999,240300
2018-06-08,79.540001,80.220001,78.190002,80.129997,80.129997,276800
2018-06-11,79.970001,80.690002,79.849998,80.440002,80.440002,271300
2018-06-12,80.470001,80.849998,80.040001,80.169998,80.169998,216100
2018-06-13,80.199997,80.459999,78.510002,78.550003,78.550003,411800
2018-06-14,79.510002,80.620003,79.000000,80.559998,80.559998,483100
2018-06-15,80.470001,82.180000,79.900002,81.930000,81.930000,730400
2018-06-18,81.489998,82.629997,80.809998,82.389999,82.389999,378700
2018-06-19,81.279999,82.309998,80.160004,82.089996,82.089996,649600
2018-06-20,82.910004,82.910004,82.019997,82.599998,82.599998,326500
2018-06-21,82.349998,82.970001,81.080002,81.330002,81.330002,629500
2018-06-22,82.169998,82.290001,81.769997,82.029999,82.029999,534900
2018-06-25,81.599998,81.599998,79.860001,80.260002,80.260002,357900
2018-06-26,80.309998,81.230003,79.779999,80.949997,80.949997,344500
2018-06-27,81.190002,82.099998,80.180000,80.190002,80.190002,280600
2018-06-28,80.010002,80.769997,79.599998,80.480003,80.480003,318300
2018-06-29,80.949997,81.870003,80.739998,81.320000,81.320000,380500
2018-07-02,80.820000,81.860001,80.500000,81.489998,81.489998,326000
2018-07-03,82.000000,82.250000,80.730003,81.019997,81.019997,118300
2018-07-05,81.529999,81.570000,80.540001,81.480003,81.480003,695100
2018-07-06,81.459999,83.680000,81.459999,83.279999,83.279999,465100
2018-07-09,83.849998,84.809998,83.489998,84.589996,84.589996,411800
2018-07-10,85.000000,85.099998,83.269997,84.070000,84.070000,244600
2018-07-11,83.809998,83.809998,82.330002,82.589996,82.589996,266500
2018-07-12,83.500000,84.330002,82.260002,82.839996,82.839996,500000
2018-07-13,82.709999,84.160004,82.709999,83.459999,83.459999,277800
2018-07-16,83.760002,84.010002,81.489998,81.610001,81.610001,426300
2018-07-17,81.029999,82.099998,80.470001,80.709999,80.709999,996000
2018-07-18,81.500000,82.629997,81.400002,82.330002,82.330002,891100
2018-07-19,81.809998,83.080002,81.610001,82.769997,82.769997,433700
2018-07-20,82.449997,83.699997,82.339996,83.629997,83.629997,454300
2018-07-23,83.580002,84.160004,83.449997,83.790001,83.790001,330200
2018-07-24,84.309998,84.650002,82.639999,83.070000,83.070000,790000
2018-07-25,82.949997,85.599998,82.370003,85.470001,85.470001,616900
2018-07-26,85.500000,85.910004,84.160004,84.230003,84.230003,486400
2018-07-27,84.559998,84.559998,82.150002,83.169998,83.169998,883700
2018-07-30,82.599998,83.370003,81.750000,82.709999,82.709999,815700
2018-07-31,83.050003,86.110001,82.949997,86.000000,86.000000,845300
2018-08-01,85.750000,86.559998,84.690002,85.940002,85.940002,1088300
2018-08-02,85.769997,88.220001,85.769997,88.220001,88.220001,538800
2018-08-03,88.410004,88.680000,87.820000,88.400002,88.400002,685300
2018-08-06,88.440002,89.709999,88.440002,88.940002,88.940002,678100
2018-08-07,89.040001,89.580002,87.860001,88.480003,88.480003,723200
2018-08-08,88.029999,89.209999,87.910004,88.790001,88.790001,694200
2018-08-09,87.889999,88.620003,87.419998,87.449997,87.449997,942000
