Date,Open,High,Low,Close,Adj Close,Volume
2018-05-23,71.050003,71.910004,71.050003,71.620003,71.106422,13000
2018-05-24,71.870003,71.919998,71.300003,71.449997,70.937630,28000
2018-05-25,71.760002,71.889999,71.528000,71.879997,71.364548,11900
2018-05-29,71.510002,71.510002,70.610001,70.800003,70.292305,17400
2018-05-30,71.419998,71.419998,70.480003,70.720001,70.212875,48300
2018-05-31,70.730003,70.860001,70.300003,70.389999,69.885231,13700
2018-06-01,70.489998,70.730003,70.050003,70.430000,69.924950,17700
2018-06-04,70.500000,70.739998,70.459999,70.639999,70.133446,8400
2018-06-05,70.919998,71.489998,70.629997,70.980003,70.471008,10800
2018-06-06,71.120003,72.169998,71.120003,71.790001,71.275200,12000
2018-06-07,72.250000,72.250000,71.662003,72.120003,71.602829,14900
2018-06-08,72.349998,72.519997,71.955002,72.419998,71.900681,11200
2018-06-11,72.620003,73.610001,72.269997,73.449997,72.923286,12500
2018-06-12,73.323997,73.680000,72.949997,73.510002,72.982864,11300
2018-06-13,74.290001,74.290001,73.550003,74.160004,73.628197,36400
2018-06-14,73.919998,74.709999,73.629997,74.250000,73.717560,11100
2018-06-15,74.370003,74.470001,73.690002,73.739998,73.211212,13000
2018-06-18,73.440002,74.098999,73.080002,73.980003,73.449493,10000
2018-06-19,73.220001,73.660004,73.089996,73.309998,72.784302,13000
2018-06-20,72.930000,74.250000,72.930000,74.089996,73.558701,29200
2018-06-21,73.739998,74.349998,73.739998,74.099998,73.568634,16900
2018-06-22,73.720001,74.599998,73.720001,74.269997,73.737419,15300
2018-06-25,73.879997,74.220001,73.815002,74.029999,73.499138,13500
2018-06-26,73.540001,74.540001,73.540001,74.339996,73.806908,20500
2018-06-27,73.959999,74.389999,73.650002,73.849998,73.320427,13900
2018-06-28,74.629997,75.300003,74.379997,75.059998,74.658226,11700
2018-06-29,75.050003,76.320000,75.050003,76.040001,75.632980,25700
2018-07-02,75.000000,77.930000,75.000000,77.930000,77.512863,10500
2018-07-03,77.129997,77.849998,75.830002,76.160004,75.752335,80400
2018-07-05,76.129997,77.620003,75.959999,77.050003,76.637581,48400
2018-07-06,77.680000,77.970001,77.300003,77.559998,77.144836,22800
2018-07-09,77.550003,78.730003,77.462997,78.370003,77.950508,53800
2018-07-10,78.665001,79.269997,78.260002,78.309998,77.890823,67100
2018-07-11,78.599998,78.980003,78.110001,78.629997,78.209114,67700
2018-07-12,78.809998,80.790001,78.489998,80.680000,80.248138,74400
2018-07-13,80.570000,80.570000,78.559998,78.820000,78.398102,20300
2018-07-16,78.849998,78.849998,77.959000,78.250000,77.831154,16000
2018-07-17,78.349998,78.629997,77.800003,77.940002,77.522812,21700
2018-07-18,77.290001,78.099998,77.279999,77.940002,77.522812,15200
2018-07-19,77.870003,78.690002,77.830002,78.055000,77.637192,13500
2018-07-20,78.070000,79.209999,77.639999,78.959999,78.537346,17800
2018-07-23,78.949997,78.949997,78.044998,78.519997,78.099701,10700
2018-07-24,78.550003,78.559998,77.790001,78.480003,78.059921,21600
2018-07-25,79.190002,85.269997,79.150002,83.959999,83.510582,44800
2018-07-26,84.949997,86.050003,83.250000,85.099998,84.644478,22700
2018-07-27,85.320000,85.320000,83.010002,84.050003,83.600105,20200
2018-07-30,83.040001,83.430000,81.940002,82.269997,81.829620,20900
2018-07-31,82.459999,83.620003,82.260002,83.180000,82.734756,23700
2018-08-01,82.540001,83.739998,81.800003,82.889999,82.446312,17800
2018-08-02,82.879997,83.190002,81.900002,83.120003,82.675087,43100
2018-08-03,83.379997,83.489998,81.849998,82.190002,81.750053,16700
2018-08-06,83.800003,83.800003,82.040001,83.010002,82.565674,7200
2018-08-07,82.849998,82.849998,81.070000,81.330002,80.894661,16600
2018-08-08,80.930000,82.809998,80.930000,82.570000,82.128021,18100
2018-08-09,83.040001,83.139999,82.160004,82.209999,81.769951,18500
2018-08-10,82.199997,83.160004,81.510002,82.440002,81.998726,42100
2018-08-13,82.449997,84.389999,80.820000,81.720001,81.282578,17100
2018-08-14,81.540001,82.790001,81.440002,82.269997,81.829620,13000
2018-08-15,82.260002,82.389999,81.580002,82.139999,81.700325,16500
2018-08-16,82.199997,82.980003,82.199997,82.480003,82.038513,30500
2018-08-17,82.629997,86.440002,82.629997,85.370003,84.913040,67100
2018-08-20,86.059998,86.059998,84.620003,85.000000,84.545013,25800
2018-08-21,85.690002,86.129997,85.129997,86.040001,85.579445,16300
2018-08-22,86.029999,86.305000,85.620003,86.059998,85.599342,20500
2018-08-23,86.050003,86.224998,85.550003,85.629997,85.171638,18100
2018-08-24,86.209999,86.889999,85.750000,86.489998,86.027039,25000
2018-08-27,87.239998,87.989998,86.269997,87.720001,87.250458,31100
2018-08-28,88.139999,88.430000,87.230003,87.540001,87.071419,24500
2018-08-29,87.550003,90.205002,86.860001,87.290001,86.822762,32300
2018-08-30,87.169998,87.309998,86.169998,86.430000,85.967361,15100
2018-08-31,86.199997,86.199997,85.250000,85.860001,85.400414,23600
2018-09-04,86.089996,86.089996,83.879997,85.750000,85.291008,28200
2018-09-05,85.120003,86.010002,85.120003,85.680000,85.221382,20600
2018-09-06,86.510002,87.190002,85.709999,87.190002,86.723305,17500
2018-09-07,86.610001,87.540001,86.430000,86.690002,86.225975,7300
2018-09-10,87.059998,87.565002,86.674004,87.279999,86.812813,22700
2018-09-11,87.290001,87.440002,85.440002,85.940002,85.479988,18600
2018-09-12,86.860001,86.860001,85.680000,86.250000,85.788330,24400
2018-09-13,86.570000,86.739998,85.279999,85.570000,85.111969,14600
2018-09-14,85.199997,86.070000,85.183998,85.400002,84.942871,17800
2018-09-17,84.599998,85.769997,84.580002,85.430000,84.972717,9100
2018-09-18,85.699997,86.620003,85.570000,86.169998,85.708755,21900
2018-09-19,86.430000,86.430000,84.739998,84.790001,84.336143,17400
2018-09-20,85.180000,85.910004,84.860001,85.139999,84.684265,10900
2018-09-21,85.379997,85.379997,84.339996,84.889999,84.435608,16500
2018-09-24,84.860001,85.199997,84.629997,84.690002,84.236679,19500
2018-09-25,84.750000,85.000000,84.538002,84.900002,84.445549,32800
2018-09-26,84.820000,84.970001,82.639999,83.120003,82.675087,25900
2018-09-27,83.110001,83.698997,82.699997,83.589996,83.277817,21600
2018-09-28,83.820000,85.260002,83.820000,84.660004,84.343834,38200
2018-10-01,85.199997,86.080002,83.709999,84.150002,83.835732,20700
2018-10-02,84.110001,84.120003,82.855003,83.139999,82.829498,15000
2018-10-03,83.150002,83.550003,82.580002,83.000000,82.690025,15200
2018-10-04,83.454002,83.454002,82.010002,82.769997,82.460884,23900
2018-10-05,82.599998,83.250000,82.010002,82.470001,82.162010,12200
2018-10-08,82.139999,82.139999,80.879997,80.879997,80.577942,15100
2018-10-09,80.669998,81.720001,80.620003,80.839996,80.538086,56000
2018-10-10,80.849998,80.849998,78.449997,78.449997,78.157021,31100
2018-10-11,78.430000,79.389999,78.184998,78.620003,78.326385,21600
2018-10-12,79.449997,79.860001,78.315002,78.680000,78.386162,16300
2018-10-15,78.639999,79.089996,78.000000,78.320000,78.027504,20300
2018-10-16,79.180000,80.230003,79.000000,79.830002,79.531868,88500
2018-10-17,79.639999,80.080002,79.135002,79.589996,79.292755,98200
2018-10-18,78.980003,80.349998,78.980003,79.629997,79.332603,32900
2018-10-19,80.290001,81.949997,80.269997,81.430000,81.125893,23300
2018-10-22,81.940002,82.510002,81.370003,81.559998,81.255402,27400
2018-10-23,81.080002,81.080002,78.089996,78.470001,78.176941,24100
2018-10-24,77.720001,78.739998,74.750000,75.820000,75.536835,78400
2018-10-25,76.540001,76.540001,73.989998,74.440002,74.161995,30400
2018-10-26,73.279999,73.639999,72.059998,72.330002,72.059875,33400
2018-10-29,72.320000,72.779999,70.970001,71.190002,70.924133,31700
2018-10-30,70.750000,71.669998,70.750000,71.500000,71.232971,29100
2018-10-31,72.489998,74.010002,72.099998,73.400002,73.125885,91300
2018-11-01,74.199997,75.339996,72.790001,75.010002,74.729866,133600
2018-11-02,75.500000,75.760002,74.720001,75.339996,75.058632,138300
