Date,Open,High,Low,Close,Adj Close,Volume
2019-03-29,87.330002,88.599998,78.019997,78.290001,78.290001,71485200
2019-04-01,74.900002,75.000000,67.779999,69.010002,69.010002,41799300
2019-04-02,66.900002,70.199997,66.099998,68.970001,68.970001,22483300
2019-04-03,70.059998,72.000000,69.120003,70.000000,70.000000,15662300
2019-04-04,70.480003,72.889999,70.220001,72.000000,72.000000,9229300
2019-04-05,73.940002,76.099998,73.300003,74.449997,74.449997,11200100
2019-04-08,74.989998,74.989998,70.230003,70.230003,70.230003,6599500
2019-04-09,69.500000,69.699997,67.110001,67.440002,67.440002,8223300
2019-04-10,67.250000,67.349998,59.750000,60.119999,60.119999,26392100
2019-04-11,61.099998,62.299999,60.310001,61.009998,61.009998,12405700
2019-04-12,61.380001,61.490002,57.660000,59.895000,59.895000,13787500
2019-04-15,59.720001,59.799999,55.560001,56.110001,56.110001,14345900
2019-04-16,56.860001,57.939999,56.180000,56.250000,56.250000,9965000
2019-04-17,56.500000,59.610001,55.619999,59.509998,59.509998,10768300
2019-04-18,59.650002,59.660000,57.599998,58.360001,58.360001,6869900
2019-04-22,57.900002,61.230000,57.651001,60.939999,60.939999,5265600
2019-04-23,62.020000,62.099998,59.330002,60.250000,60.250000,11975000
2019-04-24,60.110001,60.488998,57.770000,57.820000,57.820000,5158000
2019-04-25,58.200001,58.457001,55.861000,56.340000,56.340000,5097100
2019-04-26,56.299999,57.529999,54.320000,57.240002,57.240002,5981000
2019-04-29,57.599998,60.709999,56.000000,60.590000,60.590000,7231800
2019-04-30,59.930000,61.400002,58.220001,59.799999,59.799999,6072700
2019-05-01,60.700001,60.709999,58.532001,58.750000,58.750000,3443000
2019-05-02,58.439999,62.009998,57.330002,61.500000,61.500000,6634300
2019-05-03,61.209999,62.985001,60.101002,62.509998,62.509998,9393600
2019-05-06,60.549999,61.500000,59.900002,60.570000,60.570000,5184600
2019-05-07,60.340000,61.599998,58.119999,59.340000,59.340000,11591700
2019-05-08,57.689999,60.450001,52.779999,52.910000,52.910000,22640400
2019-05-09,54.070000,56.450001,53.099998,55.180000,55.180000,9603500
2019-05-10,56.389999,56.490002,50.020000,51.090000,51.090000,23111200
2019-05-13,50.000000,50.090000,47.169998,48.150002,48.150002,10007400
2019-05-14,48.820000,51.389999,48.000000,50.520000,50.520000,7007400
2019-05-15,50.200001,54.849998,49.860001,54.040001,54.040001,7909300
2019-05-16,54.099998,56.720001,53.549999,55.599998,55.599998,7101700
2019-05-17,54.500000,55.110001,53.459999,53.790001,53.790001,4326500
2019-05-20,52.139999,54.689999,51.845001,54.630001,54.630001,2710000
2019-05-21,54.770000,56.029999,53.529999,55.509998,55.509998,3490700
2019-05-22,54.680000,57.959999,54.619999,57.880001,57.880001,3911900
2019-05-23,56.820000,58.466900,56.320202,58.110001,58.110001,3646300
