timestamp,close,positive,negative
2019-08-09T23:00:00,11860.074544270834,0.672895649396392,0.32710435060360804
2019-08-09T23:20:00,11872.02587890625,0.5951002465690001,0.404899753431
2019-08-09T23:40:00,11880.504557291666,0.5967015715902333,0.4032984284097667
2019-08-10T00:00:00,11918.873480902777,0.577972446366791,0.4220275536332089
2019-08-10T00:20:00,11937.581271701389,0.5853419523485952,0.41465804765140474
2019-08-10T00:40:00,11910.677734375,0.5242306480132202,0.47576935198677994
2019-08-10T01:00:00,11904.2208984375,0.6591064249015663,0.34089357509843377
2019-08-10T01:20:00,11888.665581597223,0.6301647610692034,0.3698352389307965
2019-08-10T01:40:00,11896.321180555555,0.5076873369870158,0.49231266301298415
2019-08-10T02:00:00,11840.427625868055,0.44154417133540674,0.5584558286645933
2019-08-10T02:20:00,11824.354383680555,0.6921190683962035,0.3078809316037964
2019-08-10T02:40:00,11811.5078125,0.5520865149257126,0.44791348507428747
2019-08-10T03:00:00,11814.022135416666,0.6486436760445364,0.3513563239554635
2019-08-10T03:20:00,11814.034505208334,0.5938786908786935,0.4061213091213065
2019-08-10T03:40:00,11800.455620659723,0.46793348737298585,0.5320665126270142
2019-08-10T04:00:00,11817.322265625,0.6528729511052616,0.34712704889473833
2019-08-10T04:20:00,11810.06220703125,0.6927590475558578,0.30724095244414223
2019-08-10T04:40:00,11808.473415798611,0.6221166226882595,0.3778833773117405
2019-08-10T05:00:00,11804.455512152777,0.6626195416594638,0.3373804583405362
2019-08-10T05:20:00,11832.654513888889,0.6552284018875003,0.34477159811249974
2019-08-10T05:40:00,11862.870008680555,0.6782426737680571,0.321757326231943
2019-08-10T06:00:00,11842.598046875,0.5877573939130807,0.41224260608691937
2019-08-10T06:20:00,11830.985568576389,0.6435594124509156,0.35644058754908453
2019-08-10T06:40:00,11819.560004340277,0.650339727903031,0.3496602720969691
2019-08-10T07:00:00,11821.251302083334,0.6423833371368259,0.35761666286317406
2019-08-10T07:20:00,11837.832248263889,0.6769147271440639,0.3230852728559362
2019-08-10T07:40:00,11831.2291015625,0.6523671453973767,0.34763285460262333
2019-08-10T08:00:00,11847.092339409723,0.6242978657705356,0.3757021342294644
2019-08-10T08:20:00,11860.499891493055,0.6816604139992111,0.31833958600078904
2019-08-10T08:40:00,11853.944227430555,0.6886029775775693,0.3113970224224307
2019-08-10T09:00:00,11854.416666666666,0.6619221403320443,0.3380778596679557
2019-08-10T09:20:00,11866.56708984375,0.49276923484657936,0.5072307651534207
2019-08-10T09:40:00,11878.548936631945,0.6324551456153391,0.367544854384661
2019-08-10T10:00:00,11881.569878472223,0.6745155013265913,0.3254844986734087
2019-08-10T10:20:00,11863.433268229166,0.6729489449466852,0.3270510550533148
2019-08-10T10:40:00,11864.763346354166,0.6646037057680267,0.33539629423197315
2019-08-10T11:00:00,11855.1240234375,0.652120254814023,0.3478797451859769
2019-08-10T11:20:00,11548.468858506945,0.6449511698587633,0.35504883014123667
2019-08-10T11:40:00,11404.045681423611,0.19822288491372791,0.8017771150862723
2019-08-10T12:00:00,11379.092122395834,0.6106330443094115,0.3893669556905886
2019-08-10T12:20:00,11372.661024305555,0.684582318142607,0.31541768185739316
2019-08-10T12:40:00,11414.57509765625,0.6739784203158583,0.3260215796841417
2019-08-10T13:00:00,11476.397786458334,0.5122779635805852,0.4877220364194148
2019-08-10T13:20:00,11460.401150173611,0.5995944235746562,0.4004055764253437
2019-08-10T13:40:00,11451.494466145834,0.40688145562970296,0.5931185443702972
2019-08-10T14:00:00,11456.026801215277,0.6781337542255548,0.32186624577444517
2019-08-10T14:20:00,11426.1630859375,0.631335461936906,0.368664538063094
2019-08-10T14:40:00,11413.129014756945,0.6214467965284589,0.378553203471541
2019-08-10T15:00:00,11416.041015625,0.6508698520753338,0.34913014792466635
2019-08-10T15:20:00,11432.755750868055,0.5618785826253185,0.43812141737468147
2019-08-10T15:40:00,11410.909939236111,0.5524372826728199,0.4475627173271801
2019-08-10T16:00:00,11401.2259765625,0.5376810695041971,0.46231893049580275
2019-08-10T16:20:00,11392.866536458334,0.6380488083153308,0.36195119168466916
2019-08-10T16:40:00,11368.657769097223,0.6491787688948025,0.35082123110519753
2019-08-10T17:00:00,11347.328884548611,0.6123678328389881,0.3876321671610119
2019-08-10T17:20:00,11398.531032986111,0.6743216891030781,0.32567831089692195
2019-08-10T17:40:00,11401.97197265625,0.6711219061934897,0.32887809380651023
2019-08-10T18:00:00,11385.302191840277,0.667910332241187,0.33208966775881293
2019-08-10T18:20:00,11368.152235243055,0.6877028110752175,0.31229718892478264
2019-08-10T18:40:00,11374.289930555555,0.6421495151175716,0.3578504848824283
2019-08-10T19:00:00,11361.828776041666,0.6651905829219482,0.33480941707805184
2019-08-10T19:20:00,11349.28291015625,0.6353849057818903,0.36461509421810967
2019-08-10T19:40:00,11344.813368055555,0.5802551243959988,0.4197448756040013
2019-08-10T20:00:00,11367.511176215277,0.6598421413837092,0.34015785861629083
2019-08-10T20:20:00,11376.683485243055,0.6901700620910418,0.30982993790895824
2019-08-10T20:40:00,11356.072374131945,0.6277910109477822,0.37220898905221783
2019-08-10T21:00:00,11332.16474609375,0.5748772842933609,0.42512271570663906
2019-08-10T21:20:00,11335.863389756945,0.6097175320856112,0.39028246791438886
2019-08-10T21:40:00,11332.8466796875,0.41341007586462647,0.5865899241353736
2019-08-10T22:00:00,11319.971137152777,0.6791769782431056,0.3208230217568943
2019-08-10T22:20:00,11298.448893229166,0.5369720459965348,0.463027954003465
2019-08-10T22:40:00,11315.787890625,0.6491861766678833,0.3508138233321167
2019-08-10T23:00:00,11345.858832465277,0.6605692536158401,0.33943074638416
2019-08-10T23:20:00,11343.282335069445,0.6610958589703089,0.33890414102969113
2019-08-10T23:40:00,11332.678927951389,0.6769499006582065,0.3230500993417934
2019-08-11T00:00:00,11310.861219618055,0.6757194457447895,0.3242805542552107
2019-08-11T00:20:00,11366.58095703125,0.5495295542377412,0.45047044576225886
2019-08-11T00:40:00,11425.075412326389,0.5495721618384806,0.4504278381615194
2019-08-11T01:00:00,11392.177625868055,0.6569360850440795,0.3430639149559205
2019-08-11T01:20:00,11391.202256944445,0.6387944193483925,0.3612055806516075
2019-08-11T01:40:00,11376.443250868055,0.5342728930646066,0.46572710693539354
2019-08-11T02:00:00,11382.28896484375,0.654112780824424,0.34588721917557586
2019-08-11T02:20:00,11386.936740451389,0.6347371785576235,0.3652628214423765
2019-08-11T02:40:00,11376.695638020834,0.6007389236995619,0.3992610763004379
2019-08-11T03:00:00,11387.851236979166,0.652357996303953,0.34764200369604703
2019-08-11T03:20:00,11404.256727430555,0.6584472946206366,0.34155270537936333
2019-08-11T03:40:00,11397.7041015625,0.6361597150913694,0.36384028490863063
2019-08-11T04:00:00,11407.205620659723,0.6434419807577798,0.3565580192422201
2019-08-11T04:20:00,11393.106770833334,0.6786527307775161,0.321347269222484
2019-08-11T04:40:00,11387.253363715277,0.47659807067248267,0.5234019293275174
2019-08-11T05:00:00,11376.687717013889,0.6075992572428865,0.39240074275711356
2019-08-11T05:20:00,11371.49091796875,0.6667653723922398,0.33323462760776035
2019-08-11T05:40:00,11377.342230902777,0.6510149226393858,0.3489850773606141
2019-08-11T06:00:00,11377.576714409723,0.5900247192571966,0.4099752807428035
2019-08-11T06:20:00,11384.317816840277,0.584004544651997,0.4159954553480031
2019-08-11T06:40:00,11355.543402777777,0.6099239410937645,0.39007605890623553
2019-08-11T07:00:00,11355.77001953125,0.6247484369695742,0.3752515630304257
2019-08-11T07:20:00,11353.465494791666,0.6070929228730317,0.39290707712696826
2019-08-11T07:40:00,11365.033420138889,0.5465993992486684,0.4534006007513317
2019-08-11T08:00:00,11377.826714409723,0.5562781576822704,0.4437218423177296
2019-08-11T08:20:00,11361.535481770834,0.4722174599328615,0.5277825400671385
2019-08-11T08:40:00,11331.27197265625,0.626879640620249,0.3731203593797511
2019-08-11T09:00:00,11251.542209201389,0.5745919248762765,0.4254080751237235
2019-08-11T09:20:00,11242.855577256945,0.6338213893038831,0.3661786106961168
